latitude,longitude,count
35.696656,-89.08457,5
35.25543,-88.98751,66
35.474694,-89.72344,7
35.590558,-89.2609,9
35.177475,-89.776835,74
35.057224,-89.67417,87
35.157681,-89.78249,117
35.560622,-89.64201,150
36.038042,-89.38613,134
35.203968,-89.62203,2
35.908286,-89.24555,2
35.879497,-89.41989,6
35.074302,-88.90845,1
35.347965,-89.90668,11
35.334132,-89.870636,2
35.451159,-89.80845,7
36.114872,-89.25419,3
35.214462,-89.5034,8
35.067152,-88.76534,1
35.637993,-89.86859,28
35.275036,-89.32907,17
35.35001,-89.15508,4
36.513386,-89.50472,7
35.201738,-89.971538,1
35.146131,-90.0534,196
35.133825,-90.00463,1312
35.15275,-90.0356,14
35.103019,-90.04017,2
35.167515,-90.02224,1
35.174165,-89.96028,1
35.050286,-90.07523,30
35.10935,-89.94363,93
35.148605,-89.97479,41
35.101525,-89.98543,15
35.057311,-89.86291,29
35.03319,-90.01128,70
35.112929,-89.90389,99
35.048455,-89.92426,72
35.082936,-89.84892,577
35.124818,-89.86562,963
35.155589,-89.92315,25
35.035466,-89.80329,80
35.126469,-90.04359,6
35.223796,-90.00646,16
35.219882,-89.92588,101
35.063236,-89.99403,8
35.073545,-89.99788,4
35.208709,-89.80518,143
35.193046,-89.86559,108
35.232085,-89.85214,3
35.201738,-89.971538,8
35.088885,-89.80677,808
35.087468,-89.7615,4
35.016803,-89.84701,2
35.114416,-89.89189,44
35.201738,-89.971538,4
35.201738,-89.971538,2
36.133065,-88.52246,40
36.305305,-88.6869,6
36.154281,-88.76867,3
36.353928,-88.84191,57
36.300311,-88.32891,77
36.483302,-88.87895,7
36.358158,-89.17888,3
36.426933,-89.0727,83
35.60758,-88.81959,494
35.693101,-88.80653,712
35.241412,-88.38425,8
36.050286,-88.10137,19
35.041335,-88.27379,2
36.073575,-89.01767,1
35.414454,-88.66118,29
35.825299,-88.90218,18
35.995802,-88.41385,40
35.658409,-88.40535,34
35.795399,-88.77185,8
35.051008,-88.42611,5
35.916722,-88.76628,23
35.66088,-88.1184,46
35.062793,-88.60533,1
36.12836,-88.98134,1
35.180947,-88.18946,63
35.522263,-88.24152,3
35.165045,-88.59327,41
35.973431,-88.95035,9
35.619784,-87.03565,189
35.043961,-86.84324,8
35.187869,-87.77263,100
35.535397,-87.54905,11
35.259613,-87.37522,196
35.071804,-87.41974,14
35.376463,-87.04478,3
35.204983,-87.01246,73
35.343716,-87.75739,354
36.1832,-85.52054,323
36.177831,-85.46238,11
36.127733,-85.64636,4
36.572543,-85.15007,16
36.547412,-85.48904,8
35.929314,-85.05926,205
36.409385,-84.93393,49
36.008521,-84.91132,4
36.351803,-85.65757,2
36.182334,-85.9832,41
36.376289,-85.32585,32
36.04347,-85.094842,41
36.133983,-85.23805,4
35.943026,-85.45113,99
